done;agent2_344_msgs;agent2_344_drops;agent3_345_msgs;agent3_345_drops;agent4_346_msgs;agent4_346_drops;agent5_347_msgs;agent5_347_drops;agent2_344_acts;agent3_345_acts;agent4_346_acts;agent5_347_acts;world_nr;tick_nr
False;0;0;1;0;0;0;0;0;;;;;1;612
False;0;0;0;0;0;0;0;0;;MoveNorth;;;1;613
False;0;0;0;0;0;0;0;0;;MoveNorth;;;1;614
False;0;0;0;0;0;0;0;0;;MoveNorth;;;1;615
False;0;0;0;0;0;0;0;0;;MoveNorth;;;1;616
False;0;0;0;0;0;0;0;0;;MoveNorth;;;1;617
False;0;0;0;0;0;0;0;0;;MoveNorth;;;1;618
False;0;0;0;0;0;0;0;0;;MoveNorthWest;;;1;619
False;0;0;0;0;0;0;0;0;;MoveNorthWest;;;1;620
False;0;0;0;0;0;0;0;0;;MoveNorthWest;;;1;621
False;0;0;0;0;0;0;0;0;;MoveNorthWest;;;1;622
False;0;0;0;0;0;0;0;0;;GrabObject;;;1;623
False;0;0;0;0;0;0;0;0;;GrabObject;;;1;624
False;0;0;0;0;0;0;0;0;;MoveSouthEast;;;1;625
False;0;0;0;0;0;0;0;0;;MoveSouthEast;;;1;626
False;0;0;0;0;0;0;0;0;;MoveSouthEast;;;1;627
False;0;0;0;0;0;0;0;0;;MoveSouthEast;;;1;628
False;0;0;0;0;0;0;0;0;;MoveSouth;;;1;629
False;0;0;0;0;0;0;0;0;;MoveSouth;;;1;630
False;0;0;0;0;0;0;0;0;;MoveSouth;;;1;631
False;0;0;0;0;0;0;0;0;;MoveSouth;;;1;632
False;0;0;0;1;0;0;0;0;;DropObject;;;1;633
True;0;0;0;1;0;0;0;0;;DropObject;;;1;634
